Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
N/A,47157011010,Shelby County,Tennessee,2018,24.0,22.0,25.0,34.0,24.0,43.0,29.0,2.1,-4.7,18.0,5.4,-15.6,19.0,4.1,1.3,52.0,72.0,72.5,3.0,82.9,48.6,98.0,57.0,84.7,11.0,9.0,13.0,8.0,5.9,-11.8,11.0,N/A,N/A,8.0,1.6,-23.5,,,,14.0,60.0,17.0,12.0,20.1,11.8,26.0,34.0,19.0,51.0,5.7,10.7,17.0,N/A,N/A,9.0,86.6,60.6,13.0,41.5,49.2,46.0,25.5,24.1,9.0,92.3,82.0
N/A,47157011010,Shelby County,Tennessee,2019,22.0,20.0,25.0,32.0,22.0,42.0,21.0,1.8,-13.0,24.0,16.5,1.4,19.0,4.1,1.3,49.0,72.5,72.3,3.0,83.9,50.7,99.0,56.5,86.5,16.0,18.0,13.0,21.0,13.7,6.7,18.0,N/A,N/A,15.0,8.6,-7.7,,,,14.0,60.0,18.0,12.0,20.1,11.8,20.0,20.0,19.0,37.0,9.2,8.6,4.0,N/A,N/A,7.0,87.0,57.9,19.0,41.6,47.6,39.0,25.3,21.5,11.0,93.3,85.2
N/A,47157011010,Shelby County,Tennessee,2020,30.0,35.0,25.0,33.0,22.0,44.0,20.0,1.5,-17.3,24.0,25.2,8.1,19.0,4.1,1.3,53.0,72.8,73.6,4.0,84.9,54.1,99.0,55.8,86.1,32.0,49.0,14.0,67.0,7.4,50.0,66.0,N/A,N/A,14.0,8.1,-8.3,,,,15.0,61.0,20.0,13.0,20.6,12.1,26.0,34.0,18.0,32.0,12.2,9.8,35.0,N/A,N/A,5.0,87.5,55.7,29.0,41.6,45.3,23.0,25.4,15.5,13.0,94.2,87.2
N/A,47157011010,Shelby County,Tennessee,2021,34.0,39.0,28.0,40.0,42.0,39.0,24.0,-0.0,-15.8,61.0,25.7,69.2,19.0,4.1,1.3,32.0,73.3,68.2,8.0,89.1,70.6,96.0,55.6,81.2,30.0,36.0,23.0,23.0,5.3,0.0,19.0,N/A,N/A,67.0,7.1,81.8,40.0,5.0,4.2,15.0,59.0,20.0,14.0,20.6,12.8,30.0,38.0,22.0,20.0,13.8,6.0,55.0,N/A,N/A,6.0,88.8,61.5,67.0,41.3,38.6,9.0,27.5,10.4,8.0,95.0,85.3
N/A,47157011010,Shelby County,Tennessee,2022,30.0,27.0,34.0,34.0,26.0,42.0,30.0,-0.3,-11.6,22.0,31.6,7.2,19.0,4.1,1.3,40.0,72.9,70.1,13.0,90.6,78.3,95.0,56.3,81.2,32.0,28.0,35.0,4.0,-15.0,-50.0,12.0,N/A,N/A,69.0,17.9,235.0,75.0,5.1,8.3,15.0,60.0,19.0,16.0,21.1,13.8,26.0,27.0,26.0,11.0,14.5,0.3,43.0,N/A,N/A,6.0,88.8,61.1,72.0,41.3,37.8,22.0,27.4,15.9,2.0,94.9,78.8
N/A,47157011010,Shelby County,Tennessee,2023,33.5,33.5,34.0,41.0,32.0,50.0,32.0,-0.5,-11.5,32.0,48.8,38.4,19.0,4.1,1.3,54.0,72.2,73.3,30.0,91.7,87.3,95.0,56.7,80.9,25.0,36.5,14.0,67.0,21.2,75.0,19.0,N/A,N/A,23.0,0.0,-19.4,,,,15.0,60.0,19.0,14.0,20.7,13.1,36.0,32.0,39.0,13.0,16.7,2.8,51.0,N/A,N/A,14.0,88.8,72.1,98.0,41.5,30.0,,27.8,,4.0,95.0,81.4
N/A,47157011010,Shelby County,Tennessee,2024,29.0,20.0,38.0,40.0,31.0,50.0,30.0,-0.3,-13.4,32.0,48.8,38.4,19.0,4.1,1.3,54.0,72.2,73.3,30.0,91.7,87.3,95.0,56.7,80.9,22.0,20.0,24.0,7.0,0.0,-19.0,18.0,N/A,N/A,36.0,0.0,0.0,,,,15.0,60.0,19.0,33.0,1.3,0.9,24.0,9.0,39.0,13.0,16.7,2.8,5.0,N/A,N/A,14.0,88.8,72.1,98.0,41.5,30.0,,27.8,,4.0,95.0,81.4
N/A,47157011010,Shelby County,Tennessee,2025,34.0,34.0,34.0,40.0,31.0,50.0,30.0,-0.3,-13.4,32.0,48.8,38.4,19.0,4.1,1.3,54.0,72.2,73.3,30.0,91.7,87.3,95.0,56.7,80.9,31.0,48.0,14.0,67.0,12.1,41.2,42.0,N/A,N/A,36.0,0.0,0.0,,,,15.0,60.0,19.0,13.0,20.5,12.5,32.0,24.0,39.0,13.0,16.7,2.8,34.0,N/A,N/A,14.0,88.8,72.1,98.0,41.5,30.0,,27.8,,4.0,95.0,81.4
N/A,47157980401,Shelby County,Tennessee,2017,,54.0,36.0,,,99.0,,2.1,,,-0.4,,99.0,4.1,48.9,,71.2,,,82.9,,,57.6,,37.0,66.0,8.0,70.0,5.9,50.0,65.0,N/A,N/A,62.0,5.7,40.0,,,,,59.0,,8.0,20.1,10.3,20.0,41.0,0.0,28.0,3.3,1.4,54.0,N/A,N/A,0.0,86.3,0.0,,41.3,,,25.5,,,91.2,
N/A,47157980401,Shelby County,Tennessee,2018,,32.0,36.0,,,99.0,,2.1,,,5.4,,99.0,4.1,48.9,,72.0,,,82.9,,,57.0,,28.0,47.0,8.0,70.0,5.9,50.0,67.0,N/A,N/A,3.0,1.6,-42.9,,,,,60.0,,8.0,20.1,10.3,8.0,16.0,0.0,0.0,5.7,-36.9,33.0,N/A,N/A,0.0,86.6,0.0,,41.5,,,25.5,,,92.3,
N/A,47157980401,Shelby County,Tennessee,2019,,34.0,36.0,,,99.0,,1.8,,,16.5,,99.0,4.1,48.9,,72.5,,,83.9,,,56.5,,16.0,24.0,8.0,45.0,13.7,16.7,23.0,N/A,N/A,5.0,8.6,-25.0,,,,,60.0,,8.0,20.1,10.3,22.0,44.0,0.0,0.0,9.2,-30.7,88.0,N/A,N/A,0.0,87.0,0.0,,41.6,,,25.3,,,93.3,
N/A,47157980401,Shelby County,Tennessee,2020,,46.0,37.0,,,99.0,,1.5,,,25.2,,99.0,4.1,48.9,,72.8,,,84.9,,,55.8,,32.0,53.0,11.0,31.0,7.4,3.6,59.0,N/A,N/A,68.0,8.1,100.0,,,,,61.0,,11.0,20.6,11.7,20.0,39.0,0.0,0.0,12.2,-26.1,78.0,N/A,N/A,0.0,87.5,0.0,,41.6,,,25.4,,,94.2,
N/A,47157980401,Shelby County,Tennessee,2021,,32.0,54.0,,,99.0,,-0.0,,,25.7,,99.0,4.1,48.9,,73.3,,,89.1,,,55.6,,19.0,29.0,9.0,19.0,5.3,-3.4,52.0,N/A,N/A,17.0,7.1,-8.3,,,,,59.0,,9.0,20.6,11.1,35.0,35.0,,1.0,13.8,-11.5,69.0,N/A,N/A,,88.8,,,41.3,,,27.5,,,95.0,
N/A,47157980401,Shelby County,Tennessee,2022,,30.0,54.0,,,99.0,,-0.3,,,31.6,,99.0,4.1,48.9,,72.9,,,90.6,,,56.3,,14.0,19.0,10.0,9.0,-15.0,-39.3,43.0,N/A,N/A,4.0,17.9,-18.2,,,,,60.0,,10.0,21.1,11.9,42.0,42.0,,0.0,14.5,-26.2,84.0,N/A,N/A,,88.8,,,41.3,,,27.4,,,94.9,
N/A,47157980401,Shelby County,Tennessee,2023,,49.0,53.0,,,99.0,,-0.5,,,48.8,,99.0,4.1,48.9,,72.2,,,91.7,,,56.7,,23.0,39.0,7.0,28.0,21.2,11.8,69.0,N/A,N/A,21.0,0.0,-27.8,,,,,60.0,,7.0,20.7,10.3,,59.0,,,16.7,,59.0,N/A,N/A,,88.8,,,41.5,,,27.8,,,95.0,
N/A,47157980401,Shelby County,Tennessee,2024,,57.0,61.0,,,99.0,,-0.3,,,48.8,,99.0,4.1,48.9,,72.2,,,91.7,,,56.7,,41.0,59.0,23.0,65.0,0.0,26.3,77.0,N/A,N/A,35.0,0.0,0.0,,,,,60.0,,23.0,1.3,0.7,,55.0,,,16.7,,55.0,N/A,N/A,,88.8,,,41.5,,,27.8,,,95.0,
N/A,47157980401,Shelby County,Tennessee,2025,,55.0,56.0,,,99.0,,-0.3,,,48.8,,99.0,4.1,48.9,,72.2,,,91.7,,,56.7,,31.0,49.0,13.0,65.0,12.1,29.2,48.0,N/A,N/A,35.0,0.0,0.0,,,,,60.0,,13.0,20.5,12.3,,61.0,,,16.7,,61.0,N/A,N/A,,88.8,,,41.5,,,27.8,,,95.0,
N/A,47157007200,Shelby County,Tennessee,2017,60.0,58.0,63.0,60.0,46.0,73.0,41.0,2.1,2.6,51.0,-0.4,2.3,53.0,4.1,4.5,47.0,71.2,70.4,92.0,82.9,94.8,99.0,57.6,87.4,72.0,74.0,70.0,81.0,5.9,26.0,78.0,N/A,N/A,62.0,5.7,19.6,64.0,4.0,5.0,100.0,59.0,100.0,47.0,20.1,19.4,50.0,54.0,45.0,74.0,3.3,8.4,34.0,N/A,N/A,66.0,86.3,90.7,51.0,41.3,41.2,1.0,25.5,0.0,63.0,91.2,93.2
N/A,47157007200,Shelby County,Tennessee,2018,56.0,49.0,63.0,58.0,38.0,77.0,38.0,2.1,1.9,38.0,5.4,-3.2,53.0,4.1,4.5,63.0,72.0,74.9,92.0,82.9,94.8,99.0,57.0,86.7,62.0,53.0,70.0,81.0,5.9,26.0,48.0,N/A,N/A,30.0,1.6,-9.1,64.0,4.0,5.0,100.0,60.0,100.0,47.0,20.1,19.4,50.0,57.0,43.0,81.0,5.7,15.2,33.0,N/A,N/A,61.0,86.6,89.7,47.0,41.5,42.0,4.0,25.5,4.4,61.0,92.3,93.8
N/A,47157007200,Shelby County,Tennessee,2019,58.0,54.0,63.0,64.0,48.0,80.0,51.0,1.8,5.1,44.0,16.5,12.5,53.0,4.1,4.5,77.0,72.5,78.7,90.0,83.9,94.6,99.0,56.5,86.6,58.0,47.0,70.0,36.0,13.7,3.1,64.0,N/A,N/A,40.0,8.6,4.0,64.0,4.0,5.0,100.0,60.0,100.0,47.0,20.1,19.4,52.0,66.0,39.0,88.0,9.2,25.6,44.0,N/A,N/A,57.0,87.0,89.1,36.0,41.6,43.9,11.0,25.3,9.4,52.0,93.3,93.6
N/A,47157007200,Shelby County,Tennessee,2020,60.0,60.0,60.0,66.0,52.0,79.0,59.0,1.5,7.9,44.0,25.2,21.4,53.0,4.1,4.5,71.0,72.8,77.7,93.0,84.9,95.7,99.0,55.8,86.3,60.0,59.0,60.0,79.0,7.4,22.0,45.0,N/A,N/A,52.0,8.1,11.5,31.0,3.4,2.5,100.0,61.0,100.0,49.0,20.6,20.4,55.0,70.0,40.0,84.0,12.2,24.6,57.0,N/A,N/A,51.0,87.5,87.8,29.0,41.6,45.3,28.0,25.4,17.3,54.0,94.2,94.6
N/A,47157007200,Shelby County,Tennessee,2021,59.0,62.0,56.0,62.0,65.0,60.0,64.0,-0.0,10.4,66.0,25.7,59.6,53.0,4.1,4.5,12.0,73.3,60.5,78.0,89.1,94.5,97.0,55.6,83.8,63.0,62.0,64.0,44.0,5.3,0.0,74.0,N/A,N/A,69.0,7.1,32.8,49.0,5.0,4.9,99.0,59.0,99.0,43.0,20.6,19.1,52.0,60.0,43.0,80.0,13.8,23.5,41.0,N/A,N/A,36.0,88.8,84.3,19.0,41.3,47.5,57.0,27.5,30.8,61.0,95.0,96.2
N/A,47157007200,Shelby County,Tennessee,2022,54.0,52.0,55.0,57.0,52.0,62.0,64.0,-0.3,10.5,41.0,31.6,22.2,53.0,4.1,4.5,18.0,72.9,63.0,84.0,90.6,96.3,95.0,56.3,81.0,56.0,54.0,57.0,87.0,-15.0,45.1,47.0,N/A,N/A,29.0,17.9,2.6,29.0,5.1,3.4,99.0,60.0,99.0,44.0,21.1,19.8,48.0,50.0,45.0,56.0,14.5,12.7,45.0,N/A,N/A,23.0,88.8,78.9,30.0,41.3,44.9,67.0,27.4,35.5,61.0,94.9,96.1
N/A,47157007200,Shelby County,Tennessee,2023,47.0,41.5,52.0,58.0,57.0,60.0,58.0,-0.5,7.1,56.0,48.8,63.4,53.0,4.1,4.5,15.0,72.2,60.5,81.0,91.7,96.4,92.0,56.7,77.5,47.5,33.5,61.0,28.0,21.2,-33.9,35.0,N/A,N/A,36.5,0.0,-6.3,39.0,4.2,3.4,99.0,60.0,99.0,45.0,20.7,19.8,35.0,35.0,35.0,46.0,16.7,9.9,24.0,N/A,N/A,17.0,88.8,75.1,16.0,41.5,48.7,43.0,27.8,24.8,64.0,95.0,96.5
N/A,47157007200,Shelby County,Tennessee,2024,54.0,55.0,53.0,56.0,53.0,60.0,50.0,-0.3,3.5,56.0,48.8,63.4,53.0,4.1,4.5,15.0,72.2,60.5,81.0,91.7,96.4,92.0,56.7,77.5,62.0,59.0,64.0,88.0,0.0,59.8,43.0,N/A,N/A,46.0,0.0,0.0,24.0,3.6,2.1,99.0,60.0,99.0,70.0,1.3,2.0,44.0,53.0,35.0,46.0,16.7,9.9,60.0,N/A,N/A,17.0,88.8,75.1,16.0,41.5,48.7,43.0,27.8,24.8,64.0,95.0,96.5
N/A,47157007200,Shelby County,Tennessee,2025,49.0,47.0,51.0,56.0,53.0,60.0,50.0,-0.3,3.5,56.0,48.8,63.4,53.0,4.1,4.5,15.0,72.2,60.5,81.0,91.7,96.4,92.0,56.7,77.5,50.0,43.0,57.0,26.0,12.1,-34.2,58.0,N/A,N/A,46.0,0.0,0.0,35.0,3.2,2.4,99.0,60.0,99.0,37.0,20.5,17.9,40.0,44.0,35.0,46.0,16.7,9.9,41.0,N/A,N/A,17.0,88.8,75.1,16.0,41.5,48.7,43.0,27.8,24.8,64.0,95.0,96.5
N/A,47157011020,Shelby County,Tennessee,2017,39.0,38.0,40.0,27.0,22.0,32.0,2.0,2.1,-14.6,42.0,-0.4,5.0,16.0,4.1,1.1,18.0,71.2,62.0,15.0,82.9,65.9,78.0,57.6,69.0,53.0,39.0,67.0,24.0,5.9,-20.4,35.0,N/A,N/A,59.0,5.7,10.4,94.0,4.0,10.6,28.0,59.0,35.0,78.0,20.1,26.4,38.0,54.0,22.0,67.0,3.3,17.9,41.0,N/A,N/A,15.0,86.3,67.2,25.0,41.3,45.6,41.0,25.5,22.3,7.0,91.2,79.4
N/A,47157011020,Shelby County,Tennessee,2018,46.0,49.0,42.0,31.0,31.0,31.0,9.0,2.1,-5.7,53.0,5.4,25.4,16.0,4.1,1.1,17.0,72.0,62.5,15.0,82.9,65.9,75.0,57.0,67.5,54.0,39.0,68.0,24.0,5.9,-20.4,17.0,N/A,N/A,76.0,1.6,22.4,94.0,4.0,10.6,31.0,60.0,39.0,78.0,20.1,26.4,52.0,76.0,28.0,66.0,5.7,19.4,85.0,N/A,N/A,22.0,86.6,73.6,26.0,41.5,45.7,49.0,25.5,25.1,13.0,92.3,84.0
N/A,47157011020,Shelby County,Tennessee,2019,44.0,41.0,46.0,33.0,32.0,34.0,30.0,1.8,0.7,34.0,16.5,15.8,16.0,4.1,1.1,27.0,72.5,66.5,17.0,83.9,69.2,76.0,56.5,67.5,54.0,42.0,67.0,35.0,13.7,3.7,64.0,N/A,N/A,27.0,8.6,-13.5,94.0,4.0,10.6,28.0,60.0,36.0,78.0,20.1,26.4,42.0,48.0,36.0,58.0,9.2,17.2,38.0,N/A,N/A,32.0,87.0,80.0,30.0,41.6,44.9,65.0,25.3,31.2,15.0,93.3,86.4
N/A,47157011020,Shelby County,Tennessee,2020,46.0,47.0,46.0,40.0,40.0,40.0,56.0,1.5,8.5,23.0,25.2,12.3,16.0,4.1,1.1,41.0,72.8,70.6,21.0,84.9,73.5,82.0,55.8,70.0,54.0,46.0,61.0,57.0,7.4,8.2,54.0,N/A,N/A,28.0,8.1,-11.1,84.0,3.4,6.5,22.0,61.0,29.0,77.0,20.6,26.7,46.0,54.0,38.0,27.0,12.2,7.2,81.0,N/A,N/A,27.0,87.5,78.2,26.0,41.6,45.8,74.0,25.4,35.7,25.0,94.2,90.4
N/A,47157011020,Shelby County,Tennessee,2021,51.0,50.0,52.0,50.0,53.0,47.0,63.0,-0.0,14.0,43.0,25.7,37.8,16.0,4.1,1.1,46.0,73.3,72.3,30.0,89.1,84.0,95.0,55.6,80.0,52.0,47.0,58.0,53.0,5.3,4.3,26.0,N/A,N/A,62.0,7.1,15.0,77.0,5.0,8.3,21.0,59.0,28.0,75.0,20.6,26.0,50.0,51.0,50.0,10.0,13.8,-2.2,92.0,N/A,N/A,13.0,88.8,70.4,73.0,41.3,37.6,88.0,27.5,51.0,28.0,95.0,91.7
N/A,47157011020,Shelby County,Tennessee,2022,47.0,51.0,43.0,50.0,54.0,47.0,60.0,-0.3,10.9,47.0,31.6,50.8,16.0,4.1,1.1,47.0,72.9,72.1,29.0,90.6,85.4,96.0,56.3,82.5,55.0,53.0,57.0,71.0,-15.0,-5.2,28.0,N/A,N/A,61.0,17.9,26.1,77.0,5.1,8.8,17.0,60.0,22.0,76.0,21.1,26.9,35.0,46.0,24.0,16.0,14.5,3.2,75.0,N/A,N/A,11.0,88.8,68.9,2.0,41.3,57.5,68.0,27.4,36.2,16.0,94.9,88.7
N/A,47157011020,Shelby County,Tennessee,2023,43.5,51.5,36.0,40.0,34.0,47.0,43.0,-0.5,2.5,26.0,48.8,34.3,16.0,4.1,1.1,30.0,72.2,66.5,43.0,91.7,90.4,99.0,56.7,87.3,53.0,50.0,56.0,48.0,21.2,15.4,32.0,N/A,N/A,69.5,0.0,4.7,74.0,4.2,6.7,17.0,60.0,22.0,78.0,20.7,26.9,38.0,70.0,5.0,57.0,16.7,26.7,83.0,N/A,N/A,8.0,88.8,65.7,2.0,41.5,58.4,,27.8,,6.0,95.0,83.5
N/A,47157011020,Shelby County,Tennessee,2024,44.0,50.0,37.0,34.0,20.0,47.0,15.0,-0.3,-9.4,26.0,48.8,34.3,16.0,4.1,1.1,30.0,72.2,66.5,43.0,91.7,90.4,99.0,56.7,87.3,57.0,55.0,59.0,43.0,0.0,-4.8,69.0,N/A,N/A,53.0,0.0,0.0,85.0,3.6,8.0,17.0,60.0,22.0,75.0,1.3,2.2,40.0,74.0,5.0,57.0,16.7,26.7,91.0,N/A,N/A,8.0,88.8,65.7,2.0,41.5,58.4,,27.8,,6.0,95.0,83.5
N/A,47157011020,Shelby County,Tennessee,2025,40.0,43.0,37.0,34.0,20.0,47.0,15.0,-0.3,-9.4,26.0,48.8,34.3,16.0,4.1,1.1,30.0,72.2,66.5,43.0,91.7,90.4,99.0,56.7,87.3,54.0,48.0,60.0,45.0,12.1,7.0,47.0,N/A,N/A,53.0,0.0,0.0,86.0,3.2,7.5,17.0,60.0,22.0,76.0,20.5,26.3,32.0,60.0,5.0,57.0,16.7,26.7,64.0,N/A,N/A,8.0,88.8,65.7,2.0,41.5,58.4,,27.8,,6.0,95.0,83.5
N/A,47157020658,Shelby County,Tennessee,2017,56.0,50.0,62.0,48.0,35.0,61.0,40.0,2.1,-5.7,30.0,-0.4,-24.9,65.0,4.1,6.7,67.0,71.2,75.2,44.0,82.9,81.2,69.0,57.6,65.4,54.0,54.0,54.0,77.0,5.9,69.6,29.0,N/A,N/A,55.0,5.7,13.6,,,,65.0,59.0,74.0,44.0,20.1,18.8,65.0,60.0,70.0,54.0,3.3,4.5,66.0,N/A,N/A,67.0,86.3,90.9,87.0,41.3,35.4,87.0,25.5,45.2,39.0,91.2,89.2
N/A,47157020658,Shelby County,Tennessee,2018,54.0,49.0,60.0,50.0,40.0,60.0,51.0,2.1,-1.6,29.0,5.4,-24.6,65.0,4.1,6.7,64.0,72.0,75.1,44.0,82.9,81.2,68.0,57.0,64.1,56.0,60.0,52.0,77.0,5.9,69.6,46.0,N/A,N/A,57.0,1.6,10.0,,,,61.0,60.0,71.0,44.0,20.1,18.8,58.0,47.0,68.0,46.0,5.7,4.1,48.0,N/A,N/A,69.0,86.6,91.6,81.0,41.5,36.6,92.0,25.5,50.1,32.0,92.3,89.2
N/A,47157020658,Shelby County,Tennessee,2019,49.0,41.0,57.0,56.0,53.0,58.0,73.0,1.8,3.7,33.0,16.5,-8.3,65.0,4.1,6.7,54.0,72.5,73.4,46.0,83.9,82.6,67.0,56.5,63.3,43.0,38.0,48.0,48.0,13.7,15.4,46.0,N/A,N/A,20.0,8.6,-12.7,,,,52.0,60.0,62.0,44.0,20.1,18.8,48.0,32.0,64.0,26.0,9.2,-1.6,37.0,N/A,N/A,67.0,87.0,91.4,72.0,41.6,38.4,90.0,25.3,47.0,29.0,93.3,90.1
N/A,47157020658,Shelby County,Tennessee,2020,52.0,49.0,54.0,61.0,64.0,58.0,86.0,1.5,8.0,43.0,25.2,11.4,65.0,4.1,6.7,53.0,72.8,73.6,44.0,84.9,83.0,69.0,55.8,63.5,55.0,65.0,45.0,73.0,7.4,35.6,51.0,N/A,N/A,71.0,8.1,37.5,47.0,3.4,3.3,51.0,61.0,62.0,38.0,20.6,18.2,38.0,17.0,59.0,26.0,12.2,0.7,8.0,N/A,N/A,62.0,87.5,90.6,66.0,41.6,39.3,82.0,25.4,40.4,26.0,94.2,90.5
N/A,47157020658,Shelby County,Tennessee,2021,54.0,47.0,60.0,52.0,38.0,67.0,46.0,-0.0,-7.0,30.0,25.7,-19.7,65.0,4.1,6.7,74.0,73.3,79.3,54.0,89.1,89.9,74.0,55.6,65.7,54.0,57.0,51.0,61.0,5.3,13.1,40.0,N/A,N/A,69.0,7.1,36.4,58.0,5.0,5.8,55.0,59.0,65.0,41.0,20.6,18.9,54.0,45.0,62.0,22.0,13.8,-1.8,68.0,N/A,N/A,51.0,88.8,89.0,85.0,41.3,35.2,88.0,27.5,51.8,24.0,95.0,91.1
N/A,47157020658,Shelby County,Tennessee,2022,46.0,40.0,52.0,50.0,37.0,64.0,39.0,-0.3,-24.4,35.0,31.6,-0.8,65.0,4.1,6.7,65.0,72.9,76.6,61.0,90.6,92.6,67.0,56.3,63.2,42.0,41.0,43.0,40.0,-15.0,-17.4,14.0,N/A,N/A,69.0,17.9,55.6,31.0,5.1,3.5,52.0,60.0,61.0,47.0,21.1,20.5,45.0,42.0,48.0,24.0,14.5,0.5,61.0,N/A,N/A,26.0,88.8,80.5,86.0,41.3,35.2,63.0,27.4,33.4,19.0,94.9,89.5
N/A,47157020658,Shelby County,Tennessee,2023,44.5,35.5,53.0,50.0,37.0,62.0,39.0,-0.5,-40.8,35.0,48.8,12.9,65.0,4.1,6.7,66.0,72.2,76.2,54.0,91.7,92.3,62.0,56.7,61.5,43.0,40.5,45.0,69.0,21.2,49.1,20.0,N/A,N/A,32.0,0.0,-21.0,40.0,4.2,3.5,52.0,60.0,61.0,44.0,20.7,19.6,40.0,29.0,51.0,25.0,16.7,2.2,33.0,N/A,N/A,35.0,88.8,84.1,83.0,41.5,35.8,68.0,27.8,36.8,18.0,95.0,89.3
N/A,47157020658,Shelby County,Tennessee,2024,51.0,45.0,57.0,50.0,37.0,62.0,39.0,-0.3,-31.2,35.0,48.8,12.9,65.0,4.1,6.7,66.0,72.2,76.2,54.0,91.7,92.3,62.0,56.7,61.5,56.0,53.0,59.0,69.0,0.0,23.5,46.0,N/A,N/A,45.0,0.0,0.0,73.0,3.6,5.7,52.0,60.0,61.0,51.0,1.3,1.3,48.0,44.0,51.0,25.0,16.7,2.2,63.0,N/A,N/A,35.0,88.8,84.1,83.0,41.5,35.8,68.0,27.8,36.8,18.0,95.0,89.3
N/A,47157020658,Shelby County,Tennessee,2025,43.0,35.0,51.0,50.0,37.0,62.0,39.0,-0.3,-31.2,35.0,48.8,12.9,65.0,4.1,6.7,66.0,72.2,76.2,54.0,91.7,92.3,62.0,56.7,61.5,38.0,35.0,40.0,20.0,12.1,-7.6,39.0,N/A,N/A,45.0,0.0,0.0,27.0,3.2,2.1,52.0,60.0,61.0,41.0,20.5,18.5,42.0,32.0,51.0,25.0,16.7,2.2,38.0,N/A,N/A,35.0,88.8,84.1,83.0,41.5,35.8,68.0,27.8,36.8,18.0,95.0,89.3
N/A,47157020543,Shelby County,Tennessee,2017,38.9,45.9,31.9,50.0,42.3,58.7,35.4,2.1,-4.1,50.3,-0.4,9.2,49.5,4.1,4.1,87.5,71.2,80.8,2.0,82.9,46.2,95.6,57.6,81.6,31.0,37.9,24.1,61.8,5.9,20.6,48.6,N/A,N/A,2.4,5.7,-58.2,1.0,0.1,0.1,19.8,59.0,24.7,28.9,20.1,15.9,35.7,57.3,14.0,55.1,3.3,9.0,58.5,N/A,N/A,6.9,86.3,56.7,11.6,41.3,49.9,27.7,25.5,17.3,10.8,91.2,81.3
N/A,47157020543,Shelby County,Tennessee,2018,41.9,52.8,32.0,51.9,45.2,59.7,36.6,2.1,-3.5,53.7,5.4,21.4,49.5,4.1,4.1,89.5,72.0,82.4,2.0,82.9,46.2,95.8,57.0,81.2,36.0,46.9,24.1,61.8,5.9,20.6,14.0,N/A,N/A,66.0,1.6,88.9,1.0,0.1,0.1,19.8,60.0,25.7,28.9,20.1,15.9,39.6,67.2,13.0,67.8,5.7,21.9,65.6,N/A,N/A,9.9,86.6,60.9,6.8,41.5,52.4,20.8,25.5,14.6,13.8,92.3,84.2
N/A,47157020543,Shelby County,Tennessee,2019,39.9,48.9,31.0,52.8,47.8,57.8,33.8,1.8,-5.0,60.9,16.5,49.4,49.5,4.1,4.1,85.7,72.5,81.3,2.0,83.9,46.6,94.9,56.5,79.9,36.0,48.9,24.1,68.0,13.7,40.5,25.3,N/A,N/A,53.3,8.6,24.3,1.0,0.1,0.1,17.9,60.0,23.9,28.9,20.1,15.9,31.0,50.0,12.0,70.0,9.2,32.4,29.9,N/A,N/A,9.9,87.0,62.9,3.7,41.6,55.7,13.9,25.3,11.3,21.7,93.3,88.4
N/A,47157020543,Shelby County,Tennessee,2020,38.0,45.8,30.1,49.8,43.8,56.9,47.3,1.5,-0.8,40.3,25.2,25.6,49.5,4.1,4.1,80.9,72.8,80.1,2.0,84.9,49.6,95.9,55.8,80.8,31.1,39.9,22.3,53.5,7.4,14.3,61.7,N/A,N/A,4.5,8.1,-22.6,24.8,3.4,2.2,17.0,61.0,23.0,24.0,20.6,15.2,32.0,54.9,10.1,57.7,12.2,20.3,52.0,N/A,N/A,8.9,87.5,62.2,3.7,41.6,56.2,6.0,25.4,5.9,21.7,94.2,89.6
